ハンターマウンテン塩原,栃木県那須塩原市湯本塩原字前黒,0287-32-4580,gelande366,36.938916,139.753303,は,ハンターマウンテン OR ハンタマ OR from:huntama
エーデルワイス・スキーリゾート,栃木県日光市川治温泉高原鶏頂山,0288-78-0786,gelande367,36.9234294,139.7493753,え,エーデルワイススキー
マウントジーンズ・スキーリゾート那須,栃木県那須郡那須町大字大島,0287-77-2300,gelande368,37.126381,140.014744,ま,マウントジーンズ OR from:MtJEANS
日光湯元スキー場,栃木県日光市湯元温泉,0288-62-2532,gelande369,36.802981,139.4183694,に,湯元スキー
那須温泉ファミリースキー場,栃木県那須郡那須町湯本那須岳国有林内,0287-76-2567,gelande370,37.1187497,139.9841183,な,那須温泉ファミリースキー
